id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1475733248995217408,1475733248995217408,2021-12-28 08:39:59 CET,2021-12-28,08:39:59,+0100,727809231391473664,container_news,Container-News,,Port of Oakland to receive US$5.2 million for green upgrades  Read the full article:  https://t.co/28ml9fwee3  #PortofOakland,en,[],['https://container-news.com/port-of-oakland-to-receive-us5-2-million-for-green-upgrades/'],[],0,2,0,['portofoakland'],[],https://twitter.com/container_news/status/1475733248995217408,False,,0,,,,,,,,[],,,,
1475607185417773058,1475607185417773058,2021-12-28 00:19:03 CET,2021-12-28,00:19:03,+0100,1361977160316162048,indusenergyeu,Industry & Energy,,The federal government is contributing $5.2 million to the #PortofOakland's #cleanenergy efforts.  https://t.co/dFxEAMr3KZ,en,[],['https://www.industryandenergy.eu/sustainable-energy/government-supports-port-of-oakland-clean-energy-efforts/'],[],0,0,0,"['portofoakland', 'cleanenergy']",[],https://twitter.com/IndusEnergyEU/status/1475607185417773058,False,,0,,,,,,,,[],,,,
1475536382906933249,1475536382906933249,2021-12-27 19:37:42 CET,2021-12-27,19:37:42,+0100,1293928340072435713,marinemonks,Marinemonks,,Port of Oakland To Get $5.2 Million For Electrical Power Upgrades   https://t.co/uBPKWB7upv   #PortofOakland #OaklandPort #PortNews #USPortNews #MaritimeNews,en,[],['https://marinemonks.com/port-of-oakland-to-get-5-2-million-for-electrical-power-upgrades/'],[],1,1,7,"['portofoakland', 'oaklandport', 'portnews', 'usportnews', 'maritimenews']",[],https://twitter.com/Marinemonks/status/1475536382906933249,False,,0,,,,,,,,[],,,,
1475501977433870338,1475501977433870338,2021-12-27 17:20:59 CET,2021-12-27,17:20:59,+0100,791796943,westernoversea,Western Overseas Corporation,,"Port Congestion Update - December 24, 2021  Click below to get an update on vessel congestion at the Port of Los Angeles, the Port of Long Beach, and the Port of Oakland.   https://t.co/BKesL0t931  #PortCongestion #PortOfLosAngeles #PortOfLongBeach #PortOfOakland #NWSA",en,[],['https://www.westernoverseas.com/port-congestion-update-12-24-21/'],[],0,0,0,"['portcongestion', 'portoflosangeles', 'portoflongbeach', 'portofoakland', 'nwsa']",[],https://twitter.com/WesternOversea/status/1475501977433870338,False,,0,,,,,,,,[],,,,
1475425923348500482,1475425923348500482,2021-12-27 12:18:46 CET,2021-12-27,12:18:46,+0100,1361977160316162048,indusenergyeu,Industry & Energy,,The federal government is contributing $5.2 million to the #PortofOakland's #cleanenergy efforts.  https://t.co/dFxEAMr3KZ,en,[],['https://www.industryandenergy.eu/sustainable-energy/government-supports-port-of-oakland-clean-energy-efforts/'],[],0,0,0,"['portofoakland', 'cleanenergy']",[],https://twitter.com/IndusEnergyEU/status/1475425923348500482,False,,0,,,,,,,,[],,,,
1473016178582958092,1473016178582958092,2021-12-20 20:43:18 CET,2021-12-20,20:43:18,+0100,727809231391473664,container_news,Container-News,,Port of Oakland achieves emissions reductions despite volume growth  Read the full article:  https://t.co/6yMoCNn6kj  #PortofOakland,en,[],['https://container-news.com/port-of-oakland-achieves-emissions-reductions-despite-volume-growth/'],[],0,0,0,['portofoakland'],[],https://twitter.com/container_news/status/1473016178582958092,False,,0,,,,,,,,[],,,,
1472975715310051331,1472975715310051331,2021-12-20 18:02:31 CET,2021-12-20,18:02:31,+0100,791796943,westernoversea,Western Overseas Corporation,,"Port Congestion Update - December 17, 2021  Click below to get an update on vessel congestion at the Port of Los Angeles, the Port of Long Beach, and the Port of Oakland.   https://t.co/j8T1Fn6XH1  #PortCongestion #PortOfLosAngeles #PortOfLongBeach #PortOfOakland #NWSA",en,[],['https://www.westernoverseas.com/port-congestion-update-12-17-21/'],[],0,0,0,"['portcongestion', 'portoflosangeles', 'portoflongbeach', 'portofoakland', 'nwsa']",[],https://twitter.com/WesternOversea/status/1472975715310051331,False,,0,,,,,,,,[],,,,
1472833937047183362,1472833937047183362,2021-12-20 08:39:09 CET,2021-12-20,08:39:09,+0100,727809231391473664,container_news,Container-News,,Port of Oakland appoints new manager to plan future infrastructure projects  Read the full article:  https://t.co/KXLgnEuuGe  #PortofOakland,en,[],['https://container-news.com/port-of-oakland-appoints-new-manager-to-plan-future-infrastructure-projects/'],[],0,0,0,['portofoakland'],[],https://twitter.com/container_news/status/1472833937047183362,False,,0,,,,,,,,[],,,,
1471995708106489859,1471995708106489859,2021-12-18 01:08:19 CET,2021-12-18,01:08:19,+0100,727809231391473664,container_news,Container-News,,2021 could become the busiest year in Oakland’s history  Read the full article:  https://t.co/6fgQFZxmSC  #PortofOakland,en,[],['https://container-news.com/2021-could-become-the-busiest-year-in-oaklands-history/'],[],0,0,0,['portofoakland'],[],https://twitter.com/container_news/status/1471995708106489859,False,,0,,,,,,,,[],,,,
1471892127692951552,1471892127692951552,2021-12-17 18:16:44 CET,2021-12-17,18:16:44,+0100,874058408693043200,thevictorbustos,Victor Bustos,"{'type': 'Point', 'coordinates': [37.79649, -122.27484]}",Breakfast did not disappoint this morning. #oaklandgrill #breakfast #omelette #portofoakland @ Oakland Grill  https://t.co/W7cfVAlqT7,en,[],['https://www.instagram.com/p/CXl450RJada/?utm_medium=twitter'],[],0,0,0,"['oaklandgrill', 'breakfast', 'omelette', 'portofoakland']",[],https://twitter.com/thevictorbustos/status/1471892127692951552,False,,0,,,,,,,,[],,,,
1470433756674592768,1470433756674592768,2021-12-13 17:41:41 CET,2021-12-13,17:41:41,+0100,791796943,westernoversea,Western Overseas Corporation,,"Port Congestion Update - December 10, 2021  Click below to get an update on vessel congestion at the Port of Los Angeles, the Port of Long Beach, and the Port of Oakland.   https://t.co/tnOjR5gLAg  #PortCongestion #PortOfLosAngeles #PortOfLongBeach #PortOfOakland #NWSA",en,[],['https://www.westernoverseas.com/port-congestion-update-12-10-21/'],[],0,0,0,"['portcongestion', 'portoflosangeles', 'portoflongbeach', 'portofoakland', 'nwsa']",[],https://twitter.com/WesternOversea/status/1470433756674592768,False,,0,,,,,,,,[],,,,
1469397033303879689,1469397033303879689,2021-12-10 21:02:07 CET,2021-12-10,21:02:07,+0100,2930849582,gimmicki_415,Ⓜ️icki,,It’s so cool watching these large cargo ships work with tug boats getting themselves all nestled in the dock #PortOfOakland #BigShips @SFBayFerry #SanFranciscoSkyline 💙  https://t.co/L1JrErAf7X,en,"[{'screen_name': 'sfbayferry', 'name': 'san francisco bay ferry', 'id': '574919475'}]",[],"['https://pbs.twimg.com/media/FGRYzZwVgAA58zc.jpg', 'https://pbs.twimg.com/media/FGRYzZwVkAMZz2m.jpg', 'https://pbs.twimg.com/media/FGRYzZxUcAMapkU.jpg', 'https://pbs.twimg.com/media/FGRYzrCVUAIKzN-.jpg']",0,0,1,"['portofoakland', 'bigships', 'sanfranciscoskyline']",[],https://twitter.com/GimMicki_415/status/1469397033303879689,False,,1,https://pbs.twimg.com/media/FGRYzZwVgAA58zc.jpg,,,,,,,[],,,,
1467905643751239683,1467905643751239683,2021-12-06 18:15:52 CET,2021-12-06,18:15:52,+0100,791796943,westernoversea,Western Overseas Corporation,,"Port Congestion Update - December 3, 2021  Click below to get an update on vessel congestion at the Port of Los Angeles, the Port of Long Beach, and the Port of Oakland.   https://t.co/BnBwh283Hq  #PortCongestion #PortOfLosAngeles #PortOfLongBeach #PortOfOakland #NWSA",en,[],['https://www.westernoverseas.com/port-congestion-update-12-03-21/'],[],0,0,0,"['portcongestion', 'portoflosangeles', 'portoflongbeach', 'portofoakland', 'nwsa']",[],https://twitter.com/WesternOversea/status/1467905643751239683,False,,0,,,,,,,,[],,,,
1465789276600242181,1465789276600242181,2021-11-30 22:06:11 CET,2021-11-30,22:06:11,+0100,2431099045,sprocketblog,Sprocket App,,"2021 Fourteen cargo ships waiting to unload at the #PortofOakland across from #SanFrancisco, CA. This #containership #supplychain traffic jam means long wait times for some #bicycles and parts. Order your presents with your #LBS early to get them on time!  https://t.co/9adKMs3w3W",en,[],['https://www.instagram.com/reel/CW6e99OBysM/?utm_medium=share_sheet'],[],0,4,2,"['portofoakland', 'sanfrancisco', 'containership', 'supplychain', 'bicycles', 'lbs']",[],https://twitter.com/SprocketBlog/status/1465789276600242181,False,,0,,,,,,,,[],,,,
1465789204151955456,1465789204151955456,2021-11-30 22:05:53 CET,2021-11-30,22:05:53,+0100,373109838,se_7777777_en,7 🇺🇲🇺🇦🌻 #AbolishTheFilibuster!,,"2021 Fourteen cargo ships waiting to unload at the #PortofOakland across from #SanFrancisco, CA. This #containership #supplychain traffic jam means long wait times for some #bicycles and parts. Order your presents with your #LBS early to get them on time!   https://t.co/ytZ99sGxT4",en,[],['https://www.instagram.com/reel/CW6e99OBysM/?utm_medium=share_sheet'],[],0,1,0,"['portofoakland', 'sanfrancisco', 'containership', 'supplychain', 'bicycles', 'lbs']",[],https://twitter.com/SE_7777777_EN/status/1465789204151955456,False,,0,,,,,,,,[],,,,
1465660408279220230,1465660408279220230,2021-11-30 13:34:06 CET,2021-11-30,13:34:06,+0100,86720236,biztocnews,BizToc News,,"Making up for lost time, cargo ships are skipping Oakland and returning straight to Asia #asiatotal #portofoakland  https://t.co/EAHoVuvxBh",en,[],['https://biztoc.com/p/ib9thjzq?ref=twb&rd=1'],[],0,0,0,"['asiatotal', 'portofoakland']",[],https://twitter.com/biztocnews/status/1465660408279220230,False,,0,,,,,,,,[],,,,
1465645478654234630,1465645478654234630,2021-11-30 12:34:47 CET,2021-11-30,12:34:47,+0100,727809231391473664,container_news,Container-News,,Port of Oakland volumes dip by 20% in October  Read the full article:  https://t.co/3Mj92zm7lp  #PortofOakland,en,[],['https://container-news.com/port-of-oakland-volumes-dip-by-20-in-october/'],[],0,1,1,['portofoakland'],[],https://twitter.com/container_news/status/1465645478654234630,False,,0,,,,,,,,[],,,,
1498223699371065344,1498223699371065344,2022-02-28 10:09:00 CET,2022-02-28,10:09:00,+0100,116141901,fotograafrogier,Rogier Bos fotograaf,,Deze foto — en vele andere mooie foto's van de Haven van Rotterdam zijn verkrijgbaar via  https://t.co/MT9Uo80FfU   https://t.co/7IkqIIjqOm  #Wallart #Kunstaandemuur #PortofRotterdam #Rotterdam  https://t.co/XrN8g4RpZA,nl,[],"['http://DieFoto.nl', 'https://www.diefoto.nl/Port-of-Rotterdam/']",['https://pbs.twimg.com/media/FMqUlObXIAEEgmQ.jpg'],0,0,0,"['wallart', 'kunstaandemuur', 'portofrotterdam', 'rotterdam']",[],https://twitter.com/FotograafRogier/status/1498223699371065344,False,,1,https://pbs.twimg.com/media/FMqUlObXIAEEgmQ.jpg,,,,,,,[],,,,
1498211620169912321,1498211620169912321,2022-02-28 09:21:00 CET,2022-02-28,09:21:00,+0100,39569679,portofrotterdam,Port of Rotterdam Authority,,"Annual figures 2021: Increase in total throughput of 7.3%, record number of 15.3 million TEU containers. Read more about all throughput in 2021:  https://t.co/HcDgHCQQUB #portofrotterdam #throughput",en,[],['https://bit.ly/3pe7PEC'],[],0,2,2,"['portofrotterdam', 'throughput']",[],https://twitter.com/PortOfRotterdam/status/1498211620169912321,False,,0,,,,,,,,[],,,,
1498191492980039682,1498191492980039682,2022-02-28 08:01:01 CET,2022-02-28,08:01:01,+0100,89652566,havenrotterdam,Havenbedrijf R'dam,,"Jaarcijfers 2021: Toename totale overslag 7,3%, recordaantal van 15,3 miljoen TEU containers. Lees meer over de overslag in 2021:  https://t.co/K41CbJKhCa #portofrotterdam #overslag #jaarcijfers",nl,[],['https://bit.ly/3sdshrk'],[],0,2,5,"['portofrotterdam', 'overslag', 'jaarcijfers']",[],https://twitter.com/HavenRotterdam/status/1498191492980039682,False,,0,,,,,,,,[],,,,
1498029482334208010,1498029482334208010,2022-02-27 21:17:15 CET,2022-02-27,21:17:15,+0100,116141901,fotograafrogier,Rogier Bos fotograaf,,"Photo made tonight in the #PortofRotterdam. Thinking about the people of #Ukraine. Russia, please end the war.  https://t.co/8tj6AjMWZR",en,[],[],['https://pbs.twimg.com/media/FMoRiUbXEAAukBW.jpg'],0,0,7,"['portofrotterdam', 'ukraine']",[],https://twitter.com/FotograafRogier/status/1498029482334208010,False,,1,https://pbs.twimg.com/media/FMoRiUbXEAAukBW.jpg,,,,,,,[],,,,
1498008560097062913,1498008560097062913,2022-02-27 19:54:07 CET,2022-02-27,19:54:07,+0100,1488166126139940872,thesailorweb,The Sailor WEB,,"🔴El mayor buque hospital civil del mundo, el ""Global Mercy"", ha llegado al @PortOfRotterdam para su primera campaña. Más detalles en:  https://t.co/6CVZLXILv1  #globalmercy #mercyships #portofrotterdam  https://t.co/KIIPqHOlMG",es,"[{'screen_name': 'portofrotterdam', 'name': 'port of rotterdam authority', 'id': '39569679'}]",['https://the-sailor.webnode.es/l/el-mayor-buque-hospital-del-mundo-llega-a-rotterdam-para-su-primera-campana/'],['https://pbs.twimg.com/media/FMn-xWJX0Acx4Te.png'],0,0,1,"['globalmercy', 'mercyships', 'portofrotterdam']",[],https://twitter.com/TheSailorweb/status/1498008560097062913,False,,1,https://pbs.twimg.com/media/FMn-xWJX0Acx4Te.png,,,,,,,[],,,,
1497557261509615620,1497557261509615620,2022-02-26 14:00:49 CET,2022-02-26,14:00:49,+0100,837271554413236225,rsmeijer48,RSMeijer 💙💛,,#Rotterdamhaven #havenrotterdam #portofrotterdam Wat doen jullie?? Block alle schepen naar Rusland  Fransen leggen schip aan ketting dat op weg was naar Rusland -  https://t.co/ar26tjJNrS,nl,[],['https://nos.nl/l/2418923#UPDATE-container-59712154'],[],0,0,0,"['rotterdamhaven', 'havenrotterdam', 'portofrotterdam']",[],https://twitter.com/RSMeijer48/status/1497557261509615620,False,,0,,,,,,,,[],,,,
1497239783197876241,1497239783197876241,2022-02-25 16:59:16 CET,2022-02-25,16:59:16,+0100,533219681,mullerdordrecht,MULLER Dordrecht,,Friday Pictures 📸 | EN AVANT 30  EN AVANT 30 sailing in the Port of Rotterdam (photo's by Kees Torn)  #enavant #portofrotterdam  https://t.co/J7BxdhvqUu,en,[],[],"['https://pbs.twimg.com/media/FMdDpQ-WQAUWxU_.jpg', 'https://pbs.twimg.com/media/FMdDpQ-WUAA5YMG.jpg', 'https://pbs.twimg.com/media/FMdDpQ_XwAAJobT.jpg']",0,0,5,"['enavant', 'portofrotterdam']",[],https://twitter.com/MullerDordrecht/status/1497239783197876241,False,,1,https://pbs.twimg.com/media/FMdDpQ-WQAUWxU_.jpg,,,,,,,[],,,,
1497238969880399873,1497238969880399873,2022-02-25 16:56:02 CET,2022-02-25,16:56:02,+0100,89652566,havenrotterdam,Havenbedrijf R'dam,,"Help onze online kanalen verbeteren en verdien €50! Doe jij mee aan ons online onderzoek? Vul de enquête in, geef je aan het eind op voor het online interview en verdien €50. Meedoen kan hier:  https://t.co/EcfRxm5ltf #portofrotterdam #online  https://t.co/9KjcZm3W6h",nl,[],['https://bit.ly/3uhVPFp'],['https://pbs.twimg.com/media/FMdC6DsXoAAegxK.jpg'],0,0,1,"['portofrotterdam', 'online']",[],https://twitter.com/HavenRotterdam/status/1497238969880399873,False,,1,https://pbs.twimg.com/media/FMdC6DsXoAAegxK.jpg,,,,,,,[],,,,
1497235642941587462,1497235642941587462,2022-02-25 16:42:49 CET,2022-02-25,16:42:49,+0100,89652566,havenrotterdam,Havenbedrijf R'dam,,"Stichting @JarigeJobNL, Zeehondenopvang @Stichting_ASeal en Stichting @VaarKracht hebben drie cheques van respectievelijk € 6.308,-; € 2.608,- en € 2.508,-, mogelijk gemaakt door de medewerkersvan Havenbedrijf Rotterdam.   https://t.co/Y4FxGVodNB #portofrotterdam #goededoelen",nl,"[{'screen_name': 'jarigejobnl', 'name': 'jarigejob.nl', 'id': '374233301'}, {'screen_name': 'stichting_aseal', 'name': 'stichting a seal', 'id': '2462073564'}, {'screen_name': 'vaarkracht', 'name': 'vaarkracht', 'id': '883875379'}]",['https://bit.ly/3BP3WeC'],[],0,1,5,"['portofrotterdam', 'goededoelen']",[],https://twitter.com/HavenRotterdam/status/1497235642941587462,False,,0,,,,,,,,[],,,,
1497109866812522513,1497109866812522513,2022-02-25 08:23:01 CET,2022-02-25,08:23:01,+0100,39569679,portofrotterdam,Port of Rotterdam Authority,,"Investment decisions are expected this year for, among other projects, Porthos, the hydrogen pipeline through the port area, HyTransPort, and a first large green hydrogen plant on the Maasvlakte. Read more:  https://t.co/HcDgHCQQUB #portofrotterdam #energytransition",en,[],['https://bit.ly/3pe7PEC'],[],0,2,7,"['portofrotterdam', 'energytransition']",[],https://twitter.com/PortOfRotterdam/status/1497109866812522513,False,,0,,,,,,,,[],,,,
1497109365576417290,1497109365576417290,2022-02-25 08:21:02 CET,2022-02-25,08:21:02,+0100,89652566,havenrotterdam,Havenbedrijf R'dam,,"Jaarcijfers 2021: Dit jaar worden investeringsbeslissingen verwacht voor onder andere Porthos, de waterstofleiding door het havengebied HyTransPort, en een eerste grote groene waterstoffabriek op de Maasvlakte.  https://t.co/K41CbJKhCa #portofrotterdam #energietransitie",nl,[],['https://bit.ly/3sdshrk'],[],0,2,0,"['portofrotterdam', 'energietransitie']",[],https://twitter.com/HavenRotterdam/status/1497109365576417290,False,,0,,,,,,,,[],,,,
1497106847790252045,1497106847790252045,2022-02-25 08:11:02 CET,2022-02-25,08:11:02,+0100,89652566,havenrotterdam,Havenbedrijf R'dam,,"Nico van Dooren, onze Directeur New Business , is gastheer van het eerste MAGPIE evenement. Op 10 maart verwelkomt hij onze gasten en deelt hij zijn visie op de energietransitie in de havenomgeving.  https://t.co/aDxnTQh9jD #portofrotterdam #slimmehaven #duurzaamheid  https://t.co/nGDQgimD0G",nl,[],['https://bit.ly/3GZxSWb'],['https://pbs.twimg.com/media/FMbKvooXwBIsD6i.jpg'],0,1,0,"['portofrotterdam', 'slimmehaven', 'duurzaamheid']",[],https://twitter.com/HavenRotterdam/status/1497106847790252045,False,,1,https://pbs.twimg.com/media/FMbKvooXwBIsD6i.jpg,,,,,,,[],,,,
1497103826335285249,1497103826335285249,2022-02-25 07:59:01 CET,2022-02-25,07:59:01,+0100,39569679,portofrotterdam,Port of Rotterdam Authority,,"Nico van Dooren, our New Business Director, will be the host of the first MAGPIE event. On the 10th of March, he will welcome our guests and share his vision on energy transition in port surroundings. Signup and join:  https://t.co/vtScrJHe0Z #smartestport #portofrotterdam  https://t.co/LENUOR9tEe",en,[],['https://bit.ly/3GZxSWb'],['https://pbs.twimg.com/media/FMbH_wuXwAU4Fep.jpg'],0,3,6,"['smartestport', 'portofrotterdam']",[],https://twitter.com/PortOfRotterdam/status/1497103826335285249,False,,1,https://pbs.twimg.com/media/FMbH_wuXwAU4Fep.jpg,,,,,,,[],,,,
1497095575115866115,1497095575115866115,2022-02-25 07:26:14 CET,2022-02-25,07:26:14,+0100,1361977160316162048,indusenergyeu,Industry & Energy,,#GES wraps up #PortofRotterdam investment with #Gunvor   https://t.co/kBHHefNPmq,en,[],['https://www.industryandenergy.eu/sustainable-energy/ges-wraps-up-port-of-rotterdam-investment-with-gunvor/'],[],0,0,0,"['ges', 'portofrotterdam', 'gunvor']",[],https://twitter.com/IndusEnergyEU/status/1497095575115866115,False,,0,,,,,,,,[],,,,
1496896152070987778,1496896152070987778,2022-02-24 18:13:48 CET,2022-02-24,18:13:48,+0100,727809231391473664,container_news,Container-News,,Port of Rotterdam breaks annual container volume record  Read the full article:  https://t.co/IkZNt5C3MH  #PortofRotterdam #PortofRotterdamAuthority,en,[],['https://container-news.com/port-of-rotterdam-breaks-annual-container-volume-record/'],[],0,1,0,"['portofrotterdam', 'portofrotterdamauthority']",[],https://twitter.com/container_news/status/1496896152070987778,False,,0,,,,,,,,[],,,,
1496870787122450434,1496870787122450434,2022-02-24 16:33:00 CET,2022-02-24,16:33:00,+0100,89652566,havenrotterdam,Havenbedrijf R'dam,,Jaarcijfers 2021: Financieel goed resultaat voor Havenbedrijf Rotterdam; stabiel dividend voor gemeente en Rijk. Meer weten over de financiele cijfers over 2021?  https://t.co/K41CbJKhCa #portofrotterdam #jaarcijfers,nl,[],['https://bit.ly/3sdshrk'],[],0,1,2,"['portofrotterdam', 'jaarcijfers']",[],https://twitter.com/HavenRotterdam/status/1496870787122450434,False,,0,,,,,,,,[],,,,
1496854341977882632,1496854341977882632,2022-02-24 15:27:39 CET,2022-02-24,15:27:39,+0100,1361977160316162048,indusenergyeu,Industry & Energy,,#GES wraps up #PortofRotterdam investment with #Gunvor   https://t.co/kBHHefNPmq,en,[],['https://www.industryandenergy.eu/sustainable-energy/ges-wraps-up-port-of-rotterdam-investment-with-gunvor/'],[],0,0,2,"['ges', 'portofrotterdam', 'gunvor']",[],https://twitter.com/IndusEnergyEU/status/1496854341977882632,False,,0,,,,,,,,[],,,,
1496852988031234056,1496852988031234056,2022-02-24 15:22:17 CET,2022-02-24,15:22:17,+0100,1282101081695232006,spoiledprosumer,at,,Port of Rotterdam: Annual Figures 2021 | #PortOfRotterdam  https://t.co/3jcZ30C7uR via @YouTube,en,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/uChdmb7cxDE'],[],0,0,0,['portofrotterdam'],[],https://twitter.com/spoiledprosumer/status/1496852988031234056,False,,0,,,,,,,,[],,,,
1496850652881768451,1496850652881768451,2022-02-24 15:13:00 CET,2022-02-24,15:13:00,+0100,39569679,portofrotterdam,Port of Rotterdam Authority,,Annual figures 2021: Good financial result for the Port of Rotterdam Authority; stable dividend for City of Rotterdam and the Dutch State. Read more on our financial results:  https://t.co/HcDgHCzfw1 #portofrotterdam #annualfigures,en,[],['https://bit.ly/3pe7PEC'],[],0,3,6,"['portofrotterdam', 'annualfigures']",[],https://twitter.com/PortOfRotterdam/status/1496850652881768451,False,,0,,,,,,,,[],,,,
1496779693181521924,1496779693181521924,2022-02-24 10:31:02 CET,2022-02-24,10:31:02,+0100,39569679,portofrotterdam,Port of Rotterdam Authority,,Throughput in the port of Rotterdam in 2021 matched the pre-pandemic level of 2019. Almost all goods types were up on last year; one of the sharpest rises was the increase in the throughput number of containers.  https://t.co/HcDgHCRoK9 #portofrotterdam  https://t.co/LtARyoFaAZ,en,[],['https://bit.ly/3pe7PEC'],['https://pbs.twimg.com/media/FMWhMk8WQAAETAy.jpg'],0,4,7,['portofrotterdam'],[],https://twitter.com/PortOfRotterdam/status/1496779693181521924,False,,1,https://pbs.twimg.com/media/FMWhMk8WQAAETAy.jpg,,,,,,,[],,,,
1496779691273129997,1496779691273129997,2022-02-24 10:31:01 CET,2022-02-24,10:31:01,+0100,89652566,havenrotterdam,Havenbedrijf R'dam,,"De Rotterdamse haven sloeg in 2021 weer net zoveel goederen over als voor de pandemie in 2019. Vrijwel alle goederensoorten vertoonden een plus t.o.v. 2020, met als één van de uitschieters de toename van het aantal overgeslagen containers.  https://t.co/K41CbJKPrI #portofrotterdam  https://t.co/wF61lhCwDN",nl,[],['https://bit.ly/3sdshrk'],['https://pbs.twimg.com/media/FMWhMelXwAMO-T9.jpg'],0,3,11,['portofrotterdam'],[],https://twitter.com/HavenRotterdam/status/1496779691273129997,False,,1,https://pbs.twimg.com/media/FMWhMelXwAMO-T9.jpg,,,,,,,[],,,,
1496487780624613383,1496487780624613383,2022-02-23 15:11:04 CET,2022-02-23,15:11:04,+0100,39569679,portofrotterdam,Port of Rotterdam Authority,,"Op maandag 7 maart vindt het Haven Verkiezingsdebat R'dam plaats, over o.a. verduurzaming, arbeidsmarkt en de ontwikkeling van de haven &amp; omgeving. Meld je nu gratis aan en kijk live mee van 16:30 tot 18:00 uur.   https://t.co/mKvyUWuXwy #portofrotterdam #gemeenteraadsverkiezingen  https://t.co/Vf4TRcPi0N",nl,[],['https://bit.ly/3HckfTS'],['https://pbs.twimg.com/media/FMSXtL7WYAs_Zy7.jpg'],0,0,1,"['portofrotterdam', 'gemeenteraadsverkiezingen']",[],https://twitter.com/PortOfRotterdam/status/1496487780624613383,False,,1,https://pbs.twimg.com/media/FMSXtL7WYAs_Zy7.jpg,,,,,,,[],,,,
1496438695641202688,1496438695641202688,2022-02-23 11:56:02 CET,2022-02-23,11:56:02,+0100,89652566,havenrotterdam,Havenbedrijf R'dam,,"Help onze online kanalen verbeteren! Doe jij mee aan ons online onderzoek? Vul de enquête in, geef je aan het eind op voor het online interview en verdien €50. Meedoen kan hier:  https://t.co/EcfRxm5ltf #portofrotterdam #online  https://t.co/qhRtqmEPwJ",nl,[],['https://bit.ly/3uhVPFp'],['https://pbs.twimg.com/media/FMRrEByXMAEBepd.jpg'],1,2,0,"['portofrotterdam', 'online']",[],https://twitter.com/HavenRotterdam/status/1496438695641202688,False,,1,https://pbs.twimg.com/media/FMRrEByXMAEBepd.jpg,,,,,,,[],,,,
1496194493934186499,1496194493934186499,2022-02-22 19:45:39 CET,2022-02-22,19:45:39,+0100,960075787,fritsgrons,Frits Gronsveld,,Nieuwe simulatoren bij STC Group | #PortOfRotterdam  https://t.co/99gV1aGTRG via @YouTube   Hoe cool is dit!!,nl,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/uO_Z-aK5D4c'],[],0,0,1,['portofrotterdam'],[],https://twitter.com/Fritsgrons/status/1496194493934186499,False,,0,,,,,,,,[],,,,
1496125877159137289,1496125877159137289,2022-02-22 15:13:00 CET,2022-02-22,15:13:00,+0100,39569679,portofrotterdam,Port of Rotterdam Authority,,The government supports the Delta Corridor project both financially and with a growing project organisation. This was announced by Minister @RobJetten (@MinisterKenE) for Climate and Energy in a letter to Parliament.  https://t.co/MQ9dIoOm8D #portofrotterdam #deltacorridor,en,"[{'screen_name': 'robjetten', 'name': 'rob jetten', 'id': '35603755'}, {'screen_name': 'ministerkene', 'name': 'rob jetten', 'id': '1471861858919460868'}]",['https://bit.ly/3M2IR58'],[],0,2,5,"['portofrotterdam', 'deltacorridor']",[],https://twitter.com/PortOfRotterdam/status/1496125877159137289,False,,0,,,,,,,,[],,,,
1496125373687369732,1496125373687369732,2022-02-22 15:11:00 CET,2022-02-22,15:11:00,+0100,89652566,havenrotterdam,Havenbedrijf R'dam,,De overheid ondersteunt het Delta Corridor project zowel financieel als met een groeiende projectorganisatie. Dat maakte minister @RobJetten (@MinisterKenE) voor Klimaat en Energie bekend in een brief aan de Tweede Kamer.  https://t.co/4ds0ehhyKE #portofrotterdam #deltacorridor,nl,"[{'screen_name': 'robjetten', 'name': 'rob jetten', 'id': '35603755'}, {'screen_name': 'ministerkene', 'name': 'rob jetten', 'id': '1471861858919460868'}]",['https://bit.ly/3LOQXhB'],[],2,0,1,"['portofrotterdam', 'deltacorridor']",[],https://twitter.com/HavenRotterdam/status/1496125373687369732,False,,0,,,,,,,,[],,,,
1496048628267429891,1496048628267429891,2022-02-22 10:06:02 CET,2022-02-22,10:06:02,+0100,39569679,portofrotterdam,Port of Rotterdam Authority,,Rotterdam has been announced as the European frontrunner in the 2022 edition of the ‘Leading Maritime Cities of the World’ report just launched by @dnv_maritime and Menon Economics. Read more:   https://t.co/9al3nKES7t #portofrotterdam @CapitalMaritime  https://t.co/qtHM3ZZIrU,en,"[{'screen_name': 'dnv_maritime', 'name': 'dnv - maritime', 'id': '161276876'}, {'screen_name': 'capitalmaritime', 'name': 'rotterdam maritime capital of europe', 'id': '1035514850082992130'}]",['https://bit.ly/36pDs7H'],['https://pbs.twimg.com/media/FMMITKDXoAMhgyS.jpg'],0,3,16,['portofrotterdam'],[],https://twitter.com/PortOfRotterdam/status/1496048628267429891,False,,1,https://pbs.twimg.com/media/FMMITKDXoAMhgyS.jpg,,,,,,,[],,,,
